index,date,close,diff,open,high,low,volume,updown,등락률,날짜,언론사,제목,긍부정,링크
5627,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,더게임스데일리,'카카오 배틀그라운드' 대회 KPRC 3일 개최,2,http://www.tgdaily.co.kr/news/articleView.html?idxno=319239
5628,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,뉴스퀘스트,"불매운동에 마차시위·환불운동까지...위기의 카카오게임즈, 원인은?",0,http://www.newsquest.co.kr/news/articleView.html?idxno=100230
5629,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,대한경제,고개 숙인 카카오게임즈…“우마무스메 개발사 협의로 대응 늦었다”,0,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202209021120185660106
5630,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,게임톡,카카오 배틀그라운드 '국내 최강자' 가린다,2,https://www.gametoc.co.kr/news/articleView.html?idxno=68143
5631,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,핀포인트뉴스,게임K-뉴딜 종목 대부분 하락...펄어비스4.75%↓ 카카오게임즈 5.11%↓,0,http://www.pinpointnews.co.kr/news/articleView.html?idxno=139774
5632,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,CEO스코어데일리,"“공지 수정, 책임회피용 꼼수”…카카오게임즈 ‘우마무스메’ 논란 ‘재점화’",0,https://www.ceoscoredaily.com/page/view/2022090116474438013
5633,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,조선비즈,‘우마무스메’ 소비자 여전히 아우성…“카카오게임즈 대표가 사죄하라”,0,https://biz.chosun.com/it-science/ict/2022/09/02/NLPSDORU5REDTF6E5I2XJEHG2Y/?utm_source=naver&utm_medium=original&utm_campaign=biz
5634,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,컨슈머타임스,카카오게임즈 '우마무스메 논란' 주가에 찬물,0,https://www.cstimes.com/news/articleView.html?idxno=511058
5635,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,녹색경제신문,카카오게임즈 '우마무스메' 사태 2차 사과문 발표…사용자는 환불 소송 검토,0,http://www.greened.kr/news/articleView.html?idxno=297524
5636,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,이코노미스트,"카카오게임즈, ‘우마무스메’ 2차 사과문 화난 유저들 마음 되돌릴까",0,https://economist.co.kr/2022/09/02/it/general/20220902151908274.html
5637,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,시사포커스,"카카오게임즈 '우마무스메 사태', 정치권으로 확산할 듯",0,http://www.sisafocus.co.kr/news/articleView.html?idxno=282683
5638,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,EBN,"카카오게임즈 '우마무스메' 이용자 차별 논란…""진심으로 사과""",0,https://www.ebn.co.kr/news/view/1544983/?sc=Naver
5639,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,매일경제,[G-브리핑] ‘카카오 배틀그라운드’ 랭커 챔피언십(KPRC) 3일 개최,2,http://game.mk.co.kr/view.php?year=2022&no=778653
5640,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,이코노미스트,"카카오게임즈, ‘우마무스메’ 2차 사과문 화난 유저들 마음 되돌릴까",0,https://economist.co.kr/2022/09/02/it/general/20220902151908274.html
5641,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,게임톡,카카오 배틀그라운드 '국내 최강자' 가린다,2,https://www.gametoc.co.kr/news/articleView.html?idxno=68143
5642,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,더게임스데일리,'카카오 배틀그라운드' 대회 KPRC 3일 개최,2,http://www.tgdaily.co.kr/news/articleView.html?idxno=319239
5643,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,포모스,카카오 배틀그라운드 랭커 챔피언십 3일 개최,2,https://www.fomos.kr/redirect/news_view?news_cate_id=2&entry_id=114260
5644,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,게임톡,"우마무스메 시위대, 카카오게임즈에 '최후통첩'",0,https://www.gametoc.co.kr/news/articleView.html?idxno=68145
5645,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,아이뉴스24,"'카카오 배틀그라운드' 랭커 챔피언십, 3일 개최",2,http://www.inews24.com/view/1515936
5646,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,게임샷,"카카오 배틀그라운드 랭커 챔피언십, 진정한 ‘국내 최강자’ 가린다",2,http://www.gameshot.net/common/con_view.php?code=GA63119644881ab
5647,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,이코노믹리뷰,'카카오 배틀그라운드' 최강자 가린다…1500만원 규모 대회,2,https://www.econovill.com/news/articleView.html?idxno=588324
5648,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,현대경제신문,"카카오 배틀그라운드, ' 랭커 챔피언십' 3일 개최",2,http://www.finomy.com/news/articleView.html?idxno=117063
5649,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,매일경제,[G-브리핑] ‘카카오 배틀그라운드’ 랭커 챔피언십(KPRC) 3일 개최,2,http://game.mk.co.kr/view.php?year=2022&no=778653
5650,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,매일경제,카카오게임즈 ‘우마무스메’ 논란에 재차 사과…논란 해소 여부 주목,1,http://game.mk.co.kr/view.php?year=2022&no=777467
5651,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,게임샷,"카카오 배틀그라운드, 랭커 챔피언십(KPRC) 9월 3일 개최",2,http://www.gameshot.net/common/con_view.php?code=GA6311827b95ffe
5652,2022-09-02,50100,0,50700,50900,49600,303745,0.011976048,1,2022-09-02,머니S,'우마무스메' 이용자들 뿔났는데…카카오게임즈는 왜 묵묵부답일까,0,http://moneys.mt.co.kr/news/mwView.php?no=2022090109592671461
5653,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,이코노미스트,카카오게임즈 우마무스메 논란 거세져…‘마차·트럭’ 시위 이어 ‘환불 소송’ 검토,0,https://economist.co.kr/2022/09/01/it/general/20220901181126923.html
5654,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,현대경제신문,"카카오게임즈, 모바일 신작 '에버소울' 티저 공개",2,http://www.finomy.com/news/articleView.html?idxno=116989
5655,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,더게임스데일리,"카카오게임즈, 신작 '에버소울' 티저 사이트 공개",2,http://www.tgdaily.co.kr/news/articleView.html?idxno=319208
5656,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴시스,"카카오게임즈, 미소녀 게임 신작 '에버소울' 티저 공개",2,http://www.newsis.com/view/?id=NISX20220901_0001999023&cID=13008&pID=13100
5657,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,인벤,"카카오게임즈, 모바일 신작 '에버소울' 티저 영상 공개",2,https://www.inven.co.kr/webzine/news/?news=276103
5658,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,이코노믹리뷰,"카카오게임즈, 수집형 RPG '에버소울' 티저 공개",2,https://www.econovill.com/news/articleView.html?idxno=588171
5659,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,이데일리,"카카오게임즈, 신작 ‘에버소울’ 티저 사이트·영상 공개",2,http://www.edaily.co.kr/news/newspath.asp?newsid=02643686632455856
5660,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,빅데이터뉴스,"카카오게임즈, 신작 모바일 RPG ‘에버소울’ 티저 영상 공개",2,http://www.thebigdata.co.kr/view.php?ud=20220901133943228896085a06ef_23
5661,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴스1,"카카오게임즈, 모바일 수집형 RPG '에버소울' 티저 공개",2,https://www.news1.kr/articles/4790967
5662,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,NSP통신,"카카오게임즈, 모바일 수집형 RPG 에버소울 티저 공개",2,http://www.nspna.com/news/?mode=view&newsid=590777
5663,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,베타뉴스,"카카오게임즈, 에버소울 티저 공개",2,http://www.betanews.net:8080/article/1359538.html
5664,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,연합뉴스,"카카오게임즈, 모바일 수집형 RPG 신작 '에버소울' 티저 공개",2,https://www.yna.co.kr/view/AKR20220901111200017?input=1195m
5665,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,에너지경제,"[게임업계 24] 카카오게임즈, ‘우마무스메’로 홍역…퍼블리셔의 한계인가",0,https://www.ekn.kr/web/view.php?key=20220901010000179
5666,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,조선비즈,"카카오게임즈, 모바일 수집형 RPG 신작 ‘에버소울’ 티저 공개",2,https://biz.chosun.com/it-science/ict/2022/09/01/SII4G64OO5FLPGL4UZ2S2Q7C34/?utm_source=naver&utm_medium=original&utm_campaign=biz
5667,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,머니투데이,"카카오게임즈, '우마무스메' 게임 이용자 환불 시위...3%대 하락",0,http://news.mt.co.kr/mtview.php?no=2022090109085555543
5668,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,게임톡,"카카오게임즈, 우마무스메 사태 2차 사과문 발표",0,https://www.gametoc.co.kr/news/articleView.html?idxno=68114
5669,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,ZDNet Korea,"카카오게임즈, 우마무스메 운영 논란에 2차 사과...""日 개발사와 협의 속도 총력""",0,https://zdnet.co.kr/view/?no=20220901210144
5670,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴스케이프,"카카오게임즈, '우마무스메' 이용자들 환불요구에 하락",0,http://www.newscape.co.kr/news/articleView.html?idxno=88392
5671,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,매일경제,"카카오게임즈, 하반기 기대 신작 ‘에버소울’ 담금질 시작",2,http://game.mk.co.kr/view.php?year=2022&no=775658
5672,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,조선비즈,"카카오게임즈, ‘우마무스메 논란’ 사과…“일본 개발사와 협의하다 늦었다”",0,https://biz.chosun.com/it-science/ict/2022/09/01/TJZANF5YTRHHREY5SNEDS46VWA/?utm_source=naver&utm_medium=original&utm_campaign=biz
5673,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,데일리포스트,"카카오게임즈, 하반기 선보일 신작 '에버소울' 티저 사이트 오픈",2,http://www.thedailypost.kr/news/articleView.html?idxno=88949
5674,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,아이뉴스24,"카카오게임즈, 하반기 신작 '에버소울' 티저 공개",2,http://www.inews24.com/view/1515701
5675,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,FETV,"카카오게임즈, 모바일 수집형 RPG ‘에버소울’ 티저 공개",2,https://www.fetv.co.kr/news/article.html?no=123595
5676,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,전자신문,"[ET라씨로] 카카오게임즈, 우마무스메 이용자들 환불요구에 4%대↓",0,http://www.etnews.com/20220901000182
5677,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,비즈니스포스트,"카카오게임즈 주가 5% 하락, 우마무스메 이용자들 환불소송 준비 영향",0,https://www.businesspost.co.kr/BP?command=article_view&num=291634
5678,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,비즈니스포스트,"카카오게임즈 '우마무스메' 이용자 이번엔 트럭시위, 환불 소송도 준비",0,https://www.businesspost.co.kr/BP?command=article_view&num=291630
5679,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,우먼타임스,카카오게임즈 우마무스메 유저들 뿔났다,0,http://www.womentimes.co.kr/news/articleView.html?idxno=57635
5680,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,글로벌이코노믹,카카오게임즈 우마무스메 운영 '논란'...트럭 시위에 환불 소송까지,0,http://www.g-enews.com/ko-kr/news/article/news_all/202209011244448277c5fa75ef86_1/article.html
5681,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,조선비즈,"카카오게임즈, ‘우마무스메 논란’ 사과…“일본 개발사와 협의하다 늦었다”",0,https://biz.chosun.com/it-science/ict/2022/09/01/TJZANF5YTRHHREY5SNEDS46VWA/?utm_source=naver&utm_medium=original&utm_campaign=biz
5682,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,데일리포스트,"카카오게임즈, 하반기 선보일 신작 '에버소울' 티저 사이트 오픈",2,http://www.thedailypost.kr/news/articleView.html?idxno=88949
5683,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,게임플,카카오게임즈 신작 수집형 RPG '에버소울' 티저 공개,2,http://www.gameple.co.kr/news/articleView.html?idxno=203741
5684,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,게임메카,"카카오게임즈 신작 ‘에버소울’이 묻습니다, 영혼을 깨우시겠습니까?",2,https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1684921
5685,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,조선비즈,"카카오게임즈, 모바일 수집형 RPG 신작 ‘에버소울’ 티저 공개",2,https://biz.chosun.com/it-science/ict/2022/09/01/SII4G64OO5FLPGL4UZ2S2Q7C34/?utm_source=naver&utm_medium=original&utm_campaign=biz
5686,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,연합뉴스,"카카오게임즈, 모바일 수집형 RPG 신작 '에버소울' 티저 공개",2,https://www.yna.co.kr/view/AKR20220901111200017?input=1195m
5687,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,NSP통신,"카카오게임즈, 모바일 수집형 RPG 에버소울 티저 공개",2,http://www.nspna.com/news/?mode=view&newsid=590777
5688,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴스1,"카카오게임즈, 모바일 수집형 RPG '에버소울' 티저 공개",2,https://www.news1.kr/articles/4790967
5689,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,현대경제신문,"카카오게임즈, 모바일 신작 '에버소울' 티저 공개",2,http://www.finomy.com/news/articleView.html?idxno=116989
5690,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,인벤,"카카오게임즈, 모바일 신작 '에버소울' 티저 영상 공개",2,https://www.inven.co.kr/webzine/news/?news=276103
5691,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴시스,"카카오게임즈, 미소녀 게임 신작 '에버소울' 티저 공개",2,http://www.newsis.com/view/?id=NISX20220901_0001999023&cID=13008&pID=13100
5692,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,이코노믹리뷰,"카카오게임즈, 수집형 RPG '에버소울' 티저 공개",2,https://www.econovill.com/news/articleView.html?idxno=588171
5693,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,게임동아,카카오게임즈 ‘우마무스메‘ 트레이너님들께 다시 한번 사과드립니다,0,https://game.donga.com/104376/
5694,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,이데일리,"카카오게임즈, 신작 ‘에버소울’ 티저 사이트·영상 공개",2,http://www.edaily.co.kr/news/newspath.asp?newsid=02643686632455856
5695,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,빅데이터뉴스,"카카오게임즈, 신작 모바일 RPG ‘에버소울’ 티저 영상 공개",2,http://www.thebigdata.co.kr/view.php?ud=20220901133943228896085a06ef_23
5696,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,아시아에이,"카카오게임즈, 신작 '에버소울' 티저 공개",2,http://www.asiaa.co.kr/news/articleView.html?idxno=97407
5697,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,더게임스데일리,"카카오게임즈, 신작 '에버소울' 티저 사이트 공개",2,http://www.tgdaily.co.kr/news/articleView.html?idxno=319208
5698,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,아이뉴스24,"카카오게임즈, 하반기 신작 '에버소울' 티저 공개",2,http://www.inews24.com/view/1515701
5699,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,FETV,"카카오게임즈, 모바일 수집형 RPG ‘에버소울’ 티저 공개",2,https://www.fetv.co.kr/news/article.html?no=123595
5700,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,비즈니스포스트,"카카오게임즈 주가 5% 하락, 우마무스메 이용자들 환불소송 준비 영향",0,https://www.businesspost.co.kr/BP?command=article_view&num=291634
5701,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,한국경제TV,"""日 보다 늦다""…카카오게임즈 3%대 하락",0,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202209010084&t=NN
5702,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,디스이즈게임,"""다시 한 번 사과드립니다"" 카카오게임즈, 우마무스메 관련 2차 사과문 발표",0,https://www.thisisgame.com/webzine/news/nboard/4/?n=157192
5703,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,한국경제TV,"""日 보다 늦다""…카카오게임즈 3%대 하락",0,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202209010084&t=NN
5704,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,베타뉴스,"카카오게임즈, 에버소울 티저 공개",2,http://www.betanews.net:8080/article/1359538.html
5705,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,전자신문,"[ET라씨로] 카카오게임즈, 우마무스메 이용자들 환불요구에 4%대↓",0,http://www.etnews.com/20220901000182
5706,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,에너지경제,"[게임업계 24] 카카오게임즈, ‘우마무스메’로 홍역…퍼블리셔의 한계인가",0,https://www.ekn.kr/web/view.php?key=20220901010000179
5707,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴스저널리즘,'우마무스메' 사태로 분노한 유저들의 환불 압박 '73억'...카카오게임즈 '비상',0,https://www.ngetnews.com/news/articleView.html?idxno=410513
5708,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,비즈니스포스트,"카카오게임즈 '우마무스메' 이용자 이번엔 트럭시위, 환불 소송도 준비",0,https://www.businesspost.co.kr/BP?command=article_view&num=291630
5709,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,우먼타임스,카카오게임즈 우마무스메 유저들 뿔났다,0,http://www.womentimes.co.kr/news/articleView.html?idxno=57635
5710,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,글로벌이코노믹,카카오게임즈 우마무스메 운영 '논란'...트럭 시위에 환불 소송까지,0,http://www.g-enews.com/ko-kr/news/article/news_all/202209011244448277c5fa75ef86_1/article.html
5711,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,이코노미스트,카카오게임즈 우마무스메 논란 거세져…‘마차·트럭’ 시위 이어 ‘환불 소송’ 검토,0,https://economist.co.kr/2022/09/01/it/general/20220901181126923.html
5712,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,글로벌이코노믹,"[특징주] 카카오게임즈, 게임 ‘우마무스메’ 환불 소송 검토에 주가 급락",0,http://www.g-enews.com/ko-kr/news/article/news_all/2022090109553682960647a96443_1/article.html
5713,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,글로벌이코노믹,"[특징주] 카카오게임즈, 모바일게임 환불요구에 5.11% 급락",0,http://www.g-enews.com/ko-kr/news/article/news_all/202209011558237526edf69f862c_1/article.html
5714,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,이투데이,"[특징주] 카카오게임즈, '우마무스메' 이용자 대규모 환불 검토 소식에 '하락세'",0,https://www.etoday.co.kr/news/view/2168994
5715,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,한국경제,우마무스메 50억 환불소송 조짐…카카오게임즈 약세,0,https://www.hankyung.com/finance/article/2022090129406
5716,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,쿠키뉴스,우마무스메 50억 환불 소송 가능성↑…카카오게임즈 5%↓,0,http://www.kukinews.com/newsView/kuk202209010180
5717,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,이코노미스트,우마무스메 ‘환불 시위’에 카카오게임즈 3% 하락 [증시이슈],0,https://economist.co.kr/2022/09/01/stock/stockNormal/20220901095249732.html
5718,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴스웍스,"[특징주] 카카오게임즈, '우마무스메' 이용자 환불 요구에 3% 하락",0,http://www.newsworks.co.kr/news/articleView.html?idxno=607947
5719,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,머니투데이,"카카오게임즈, '우마무스메' 게임 이용자 환불 시위...3%대 하락",0,http://news.mt.co.kr/mtview.php?no=2022090109085555543
5720,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴스1,"[특징주] 카카오게임즈, 우마무스메 이용자 환불요구에 약세",0,https://www.news1.kr/articles/4790046
5721,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,연합뉴스,"[특징주] 카카오게임즈, 우마무스메 이용자들 환불요구에 3%대 하락",0,https://www.yna.co.kr/view/AKR20220901034900002?input=1195m
5722,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,연합뉴스,"[특징주] 카카오게임즈, 우마무스메 이용자들 환불요구에 5%대 하락(종합)",0,https://www.yna.co.kr/view/AKR20220901034951002?input=1195m
5723,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,매일경제TV,"[특징주] 카카오게임즈, 우마무스메 환불요구에 장초반 하락세",0,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004722510
5724,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,아시아경제,"[특징주]카카오게임즈, 우마무스메 유저 마차 시위·환불 소송 진행에 3%대 ↓",0,https://view.asiae.co.kr/article/2022090109283867531
5725,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,핀포인트뉴스,"'서사의 시작' 카카오게임즈, 신작 수집형 RPG '에버소울' 티저 공개",2,http://www.pinpointnews.co.kr/news/articleView.html?idxno=139620
5726,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,게임톡,"카카오게임즈, 우마무스메 사태 2차 사과문 발표",0,https://www.gametoc.co.kr/news/articleView.html?idxno=68114
5727,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,국민일보,‘말딸 아빠들’ 화나게 한 대가… 카카오게임즈 5% 급락,0,https://news.kmib.co.kr/article/view.asp?arcid=0017430946&code=61141211&cp=nv
5728,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,게임플,카카오게임즈 신작 수집형 RPG '에버소울' 티저 공개,2,http://www.gameple.co.kr/news/articleView.html?idxno=203741
5729,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,게임메카,"카카오게임즈 신작 ‘에버소울’이 묻습니다, 영혼을 깨우시겠습니까?",2,https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1684921
5730,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,ZDNet Korea,"카카오게임즈, 우마무스메 운영 논란에 2차 사과...""日 개발사와 협의 속도 총력""",0,https://zdnet.co.kr/view/?no=20220901210144
5731,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,글로벌이코노믹,"[특징주] 카카오게임즈, 게임 ‘우마무스메’ 환불 소송 검토에 주가 급락",0,http://www.g-enews.com/ko-kr/news/article/news_all/2022090109553682960647a96443_1/article.html
5732,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,글로벌이코노믹,"[특징주] 카카오게임즈, 모바일게임 환불요구에 5.11% 급락",0,http://www.g-enews.com/ko-kr/news/article/news_all/202209011558237526edf69f862c_1/article.html
5733,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,이투데이,"[특징주] 카카오게임즈, '우마무스메' 이용자 대규모 환불 검토 소식에 '하락세'",0,https://www.etoday.co.kr/news/view/2168994
5734,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴스웍스,"[특징주] 카카오게임즈, '우마무스메' 이용자 환불 요구에 3% 하락",0,http://www.newsworks.co.kr/news/articleView.html?idxno=607947
5735,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴스1,"[특징주] 카카오게임즈, 우마무스메 이용자 환불요구에 약세",0,https://www.news1.kr/articles/4790046
5736,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,연합뉴스,"[특징주] 카카오게임즈, 우마무스메 이용자들 환불요구에 3%대 하락",0,https://www.yna.co.kr/view/AKR20220901034900002?input=1195m
5737,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,핀포인트뉴스,"마차 시위·환불 소송 조짐, 우마무스메에 뿔난 유저들…카카오게임즈 주가 하락",0,http://www.pinpointnews.co.kr/news/articleView.html?idxno=139552
5738,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,연합뉴스,"[특징주] 카카오게임즈, 우마무스메 이용자들 환불요구에 5%대 하락(종합)",0,https://www.yna.co.kr/view/AKR20220901034951002?input=1195m
5739,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,뉴스케이프,"카카오게임즈, '우마무스메' 이용자들 환불요구에 하락",0,http://www.newscape.co.kr/news/articleView.html?idxno=88392
5740,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,매일경제TV,"[특징주] 카카오게임즈, 우마무스메 환불요구에 장초반 하락세",0,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004722510
5741,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,아시아경제,"[특징주]카카오게임즈, 우마무스메 유저 마차 시위·환불 소송 진행에 3%대 ↓",0,https://view.asiae.co.kr/article/2022090109283867531
5742,2022-09-01,50100,2700,51900,51900,50100,619532,0.035928144,1,2022-09-01,국민일보,‘말딸 아빠들’ 화나게 한 대가… 카카오게임즈 5% 급락,0,https://news.kmib.co.kr/article/view.asp?arcid=0017430946&code=61141211&cp=nv
